"id.x","create_time.x","user_name","hashtags.x","song.x","video_length.x","n_likes.x","n_shares.x","n_comments.x","n_plays.x","n_followers.x","n_total_likes.x","n_total_vids.x","duration_category","id.y","create_time.y","hashtags.y","song.y","video_length.y","n_likes.y","n_shares.y","n_comments.y","n_plays.y","n_followers.y","n_total_likes.y","n_total_vids.y"
6849465936735520768,1594765565,"loganpaul","['fyp', 'foryou']","123start",14,3500000,31600,19600,29900000,11100000,138100000,92,"Short",6881639150500547584,1602256526,"['fyp', 'foryou']","Aesthetic Girl",37,857400,3962,6335,4100000,11100000,138100000,92
6846479553234324480,1594070243,"loganpaul","['fyp', 'foryou']","original sound",10,1200000,1472,6891,6600000,11100000,138100000,92,"Short",6881639150500547584,1602256526,"['fyp', 'foryou']","Aesthetic Girl",37,857400,3962,6335,4100000,11100000,138100000,92
6845025540324199424,1593731705,"loganpaul","['fyp', 'foryou']","original sound",4,1200000,18100,11000,6900000,11100000,138100000,92,"Short",6881639150500547584,1602256526,"['fyp', 'foryou']","Aesthetic Girl",37,857400,3962,6335,4100000,11100000,138100000,92
6843415495031508992,1593356837,"loganpaul","[]","Wait a Minute!",8,1300000,4471,8623,9500000,11100000,138100000,92,"Short",6881639150500547584,1602256526,"['fyp', 'foryou']","Aesthetic Girl",37,857400,3962,6335,4100000,11100000,138100000,92
6842788907352919040,1593210948,"loganpaul","['fyp', 'foryou']","original sound",12,2100000,54700,14700,12800000,11100000,138100000,92,"Short",6881639150500547584,1602256526,"['fyp', 'foryou']","Aesthetic Girl",37,857400,3962,6335,4100000,11100000,138100000,92
6841231277950062592,1592848284,"loganpaul","['fyp', 'foryou']","original sound",6,1300000,15600,7915,7500000,11100000,138100000,92,"Short",6881639150500547584,1602256526,"['fyp', 'foryou']","Aesthetic Girl",37,857400,3962,6335,4100000,11100000,138100000,92
6837562923074735104,1591994178,"loganpaul","[]","Gimme clout pls",13,1400000,5975,19000,9800000,11100000,138100000,92,"Short",6881639150500547584,1602256526,"['fyp', 'foryou']","Aesthetic Girl",37,857400,3962,6335,4100000,11100000,138100000,92
6835665912742431744,1591552496,"loganpaul","['fyp', 'foryou']","original sound",6,917000,1872,2376,6500000,11100000,138100000,92,"Short",6881639150500547584,1602256526,"['fyp', 'foryou']","Aesthetic Girl",37,857400,3962,6335,4100000,11100000,138100000,92
6834607358371564544,1591306032,"loganpaul","['fyp', 'foryou']","original sound",8,1600000,7953,5848,12900000,11100000,138100000,92,"Short",6881639150500547584,1602256526,"['fyp', 'foryou']","Aesthetic Girl",37,857400,3962,6335,4100000,11100000,138100000,92
6831573955304852480,1590599763,"loganpaul","['fyp', 'foryou']","Wipe It Down",15,1100000,2125,5709,7600000,11100000,138100000,92,"Medium",6881639150500547584,1602256526,"['fyp', 'foryou']","Aesthetic Girl",37,857400,3962,6335,4100000,11100000,138100000,92
6830144964295495680,1590267050,"loganpaul","[]","original sound",11,956300,17700,12900,6300000,11100000,138100000,92,"Short",6881639150500547584,1602256526,"['fyp', 'foryou']","Aesthetic Girl",37,857400,3962,6335,4100000,11100000,138100000,92
6829771743708612608,1590180153,"loganpaul","[]","original sound",59,493800,3215,4800,4100000,11100000,138100000,92,"Long",6881639150500547584,1602256526,"['fyp', 'foryou']","Aesthetic Girl",37,857400,3962,6335,4100000,11100000,138100000,92
6827590954627779584,1589672399,"loganpaul","['fyp', 'foryou']","123start",10,1200000,4165,3937,8500000,11100000,138100000,92,"Short",6881639150500547584,1602256526,"['fyp', 'foryou']","Aesthetic Girl",37,857400,3962,6335,4100000,11100000,138100000,92
6823094257000139776,1588625434,"loganpaul","['fyp', 'foryou']","original sound",25,972500,1018,5663,5400000,11100000,138100000,92,"Medium",6881639150500547584,1602256526,"['fyp', 'foryou']","Aesthetic Girl",37,857400,3962,6335,4100000,11100000,138100000,92
6821648900722658304,1588288907,"loganpaul","['fyp', 'foryou']","human",15,912400,12100,11800,6400000,11100000,138100000,92,"Medium",6881639150500547584,1602256526,"['fyp', 'foryou']","Aesthetic Girl",37,857400,3962,6335,4100000,11100000,138100000,92
6820851353154260992,1588103212,"loganpaul","[]","original sound",5,1200000,4838,4323,7400000,11100000,138100000,92,"Short",6881639150500547584,1602256526,"['fyp', 'foryou']","Aesthetic Girl",37,857400,3962,6335,4100000,11100000,138100000,92
6892512026594200576,1604788047,"lizzza","[]","original sound",50,56800,614,814,164800,24700000,277800000,133,"Long",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6892507753076624384,1604787054,"lizzza","[]","original sound",30,61500,201,811,195500,24700000,277800000,133,"Medium",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6891560501025786880,1604566795,"lizzza","[]","original sound",33,619000,7082,5604,2200000,24700000,277800000,133,"Medium",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6891438396619655168,1604538068,"lizzza","['duet']","I want joe biden need joe biden",10,441800,4763,1312,2200000,24700000,277800000,133,"Short",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6891034433059704832,1604444016,"lizzza","[]","original sound",54,812800,2806,14700,2600000,24700000,277800000,133,"Long",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6891014399226629120,1604439353,"lizzza","[]","original sound",39,402500,527,4471,1400000,24700000,277800000,133,"Long",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6889941521509009408,1604189556,"lizzza","[]","original sound",18,1400000,15000,11800,5900000,24700000,277800000,133,"Medium",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6889923265398048768,1604185304,"lizzza","[]","original sound",58,457900,3218,2316,1800000,24700000,277800000,133,"Long",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6889564003614380032,1604101657,"lizzza","[]","Mr. Clean",15,624200,6879,3893,3000000,24700000,277800000,133,"Medium",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6889538258666113024,1604095662,"lizzza","[]","original sound",59,563700,3992,3352,2200000,24700000,277800000,133,"Long",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6889203103648811008,1604017626,"lizzza","[]","Signed Sealed Delivered I'm Yours",30,722500,577,6655,2700000,24700000,277800000,133,"Medium",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6889135577124376576,1604001909,"lizzza","[]","Vogue",59,740000,1393,1514,2900000,24700000,277800000,133,"Long",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6888797858665959424,1603923262,"lizzza","[]","phantom of the wapera",14,1300000,4008,5294,5900000,24700000,277800000,133,"Short",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6885456903497994240,1603145409,"lizzza","[]","original sound",6,307200,227,1330,1700000,24700000,277800000,133,"Short",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6883615740822375424,1602716723,"lizzza","[]","phantom of the wapera",15,859400,6534,7255,3600000,24700000,277800000,133,"Medium",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6882838509841944576,1602535763,"lizzza","[]","original sound",32,1400000,13200,11500,5800000,24700000,277800000,133,"Medium",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6880775155891687424,1602055549,"lizzza","[]","Winzxp Empire type beat",15,1400000,10200,13700,7000000,24700000,277800000,133,"Medium",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6878781523760320512,1601591168,"lizzza","[]","Heart Don't Stand a Chance",24,2900000,10100,11600,11000000,24700000,277800000,133,"Medium",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6878585658961693696,1601545991,"lizzza","[]","original sound",9,2700000,4819,16600,13200000,24700000,277800000,133,"Short",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6876539969188465664,1601069267,"lizzza","[]","The Cure",23,651000,2807,5042,3300000,24700000,277800000,133,"Medium",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6872153260145281024,1600047880,"lizzza","[]","Whole Lotta Choppas",15,1100000,2258,4056,5000000,24700000,277800000,133,"Medium",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6870552758169260032,1599675236,"lizzza","[]","Everybody Dance Now",18,918000,1422,2533,4000000,24700000,277800000,133,"Medium",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6867824454458756096,1599040023,"lizzza","[]","All TikTok Mashup (JVKE - Upside Down)",15,2400000,6130,9035,12300000,24700000,277800000,133,"Medium",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6863171512275389440,1597956647,"lizzza","[]","original sound",9,2200000,3126,11500,8400000,24700000,277800000,133,"Short",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6861736716986895360,1597622583,"lizzza","[]","original sound",6,2100000,6496,6402,9200000,24700000,277800000,133,"Short",6892512026594200576,1604788047,"[]","original sound",50,41800,423,719,112700,24700000,277800000,133
6891259353437868032,1604496476,"zachking","['UnwrapTheDeals', 'ad']","original sound",12,135100,399,1283,1200000,52300000,618400000,236,"Short",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6889790115288338432,1604154340,"zachking","['HappyHalloween']","original sound",10,2600000,1284,3217,21200000,52300000,618400000,236,"Short",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6889428848010692608,1604070222,"zachking","['HalloweenLook', 'mycostume']","original sound",31,2300000,6731,10900,11800000,52300000,618400000,236,"Medium",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6888728286155852800,1603907068,"zachking","[]","original sound",25,815100,1030,8514,4300000,52300000,618400000,236,"Medium",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6886476026763873280,1603382712,"zachking","['cat', 'bag']","original sound",23,8000000,83400,143800,54600000,52300000,618400000,236,"Medium",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6885729305444337664,1603208818,"zachking","['behindthescenes', 'filmmaking']","original sound",14,6100000,8483,15000,57500000,52300000,618400000,236,"Short",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6883921807443758080,1602787987,"zachking","['hiddentalents', 'piano', 'music']","original sound",11,869300,1485,3142,5700000,52300000,618400000,236,"Short",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6880182951162711040,1601917472,"zachking","['Levitating', 'yardwork']","original sound",12,1200000,2056,7037,9900000,52300000,618400000,236,"Short",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6878653946102123520,1601561504,"zachking","['grubhubpartner']","original sound",30,1700000,8451,7351,11700000,52300000,618400000,236,"Medium",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6877975783386663936,1601403568,"zachking","['duet', 'deepfake']","original sound",26,3900000,6052,15200,22900000,52300000,618400000,236,"Medium",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6877540348218839040,1601302224,"zachking","['coinshortage', 'parking', 'hack']","original sound",12,1100000,1804,2836,8200000,52300000,618400000,236,"Short",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6876082642853415936,1600962806,"zachking","['MyArt', 'mirrorreflection']","original sound",14,1700000,2876,4426,9600000,52300000,618400000,236,"Short",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6873846559298063360,1600442137,"zachking","['PumpkinSeason']","original sound",15,3500000,17900,7440,25100000,52300000,618400000,236,"Medium",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6873451911186484224,1600350260,"zachking","['ghostphotoshoot']","Oh Klahoma",14,727600,2032,2593,5500000,52300000,618400000,236,"Short",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6872349428670270464,1600093570,"zachking","[]","The Banjo Beat, Pt. 1",10,1500000,6206,7267,12700000,52300000,618400000,236,"Short",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6870498031981153280,1599662501,"zachking","['onlineschool']","Muchachita Consentida",14,1900000,5879,3803,12200000,52300000,618400000,236,"Short",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6869751159297444864,1599488601,"zachking","[]","original sound",22,1600000,1873,3431,8700000,52300000,618400000,236,"Medium",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6869004646308990976,1599314781,"zachking","['behindthescenes']","original sound",35,989500,986,1931,8100000,52300000,618400000,236,"Long",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6867895915714284544,1599056643,"zachking","['picnic', 'summer']","original sound",15,3900000,23100,57100,33900000,52300000,618400000,236,"Medium",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6866055192312318976,1598628059,"zachking","['lifeguard', 'swimming']","original sound",15,2600000,5071,5421,15000000,52300000,618400000,236,"Medium",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6864999869271034880,1598382343,"zachking","['pool', 'magic']","Take You Dancing",22,9700000,39800,23900,83700000,52300000,618400000,236,"Medium",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6864604556639161344,1598290303,"zachking","[]","Rare",40,1300000,2227,4016,8500000,52300000,618400000,236,"Long",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6864197122200325120,1598195441,"zachking","['sunday']","original sound",14,2000000,5688,6323,14700000,52300000,618400000,236,"Short",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6863813850458836992,1598106205,"zachking","['ChoresInThisHouse', 'cleaning']","original sound",7,1500000,4848,3486,11100000,52300000,618400000,236,"Short",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6863554304196807680,1598045773,"zachking","['magic', 'spider']","original sound",15,1100000,2645,2882,7500000,52300000,618400000,236,"Medium",6891259353437868032,1604496476,"['UnwrapTheDeals', 'ad']","original sound",12,134800,399,1283,1200000,52300000,618400000,236
6872432852563282944,1600112977,"selenagomez","['icecream']","Ice Cream",12,2900000,10300,21600,15200000,25500000,67300000,24,"Short",6872432852563282944,1600112977,"['icecream']","Ice Cream",12,2900000,10300,21600,15200000,25500000,67300000,24
